filepath,width,height,bboxes,class,x1,x2,y1,y2
data/train/,1024,1024,,debris,545,608,619,673
data/train/,1024,1024,,debris,568,301,641,362
data/train/,1024,1024,,debris,536,558,624,643
data/train/,1024,1024,,debris,730,162,837,245
data/train/,1024,1024,,debris,532,284,596,351
data/train/,1024,1024,,debris,355,786,426,872
data/train/,1024,1024,,debris,183,567,266,627
data/train/,1024,1024,,debris,188,495,265,588
data/train/,1024,1024,,debris,249,489,314,575
data/train/,1024,1024,,debris,806,785,886,863
data/train/,1024,1024,,debris,604,752,710,831
data/train/,1024,1024,,debris,673,471,763,564
data/train/,1024,1024,,debris,259,580,443,721
data/train/,1024,1024,,debris,315,593,397,663
data/train/,1024,1024,,debris,365,713,462,807
data/train/,1024,1024,,debris,176,530,371,701
data/train/,1024,1024,,debris,524,328,609,413
data/train/,1024,1024,,debris,388,538,452,611
data/train/,1024,1024,,debris,632,754,710,822
data/train/,1024,1024,,debris,67,273,158,343
data/train/,1024,1024,,debris,552,810,642,922
data/train/,1024,1024,,debris,666,510,783,644
data/train/,1024,1024,,debris,75,545,167,623
data/train/,1024,1024,,debris,774,512,843,608
data/train/,1024,1024,,debris,359,159,448,230
data/train/,1024,1024,,debris,512,243,706,415
data/train/,1024,1024,,debris,511,396,584,460
data/train/,1024,1024,,debris,442,639,518,705
data/train/,1024,1024,,debris,759,910,858,987
data/train/,1024,1024,,debris,635,510,762,665
data/train/,1024,1024,,debris,356,352,447,429
data/train/,1024,1024,,debris,634,495,696,575
data/train/,1024,1024,,debris,628,369,713,456
data/train/,1024,1024,,debris,428,546,516,618
data/train/,1024,1024,,debris,151,488,328,699
data/train/,1024,1024,,debris,489,705,579,770
data/train/,1024,1024,,debris,532,301,613,367
data/train/,1024,1024,,debris,365,98,462,202
data/train/,1024,1024,,debris,347,251,472,397
data/train/,1024,1024,,debris,450,907,538,985
data/train/,1024,1024,,debris,98,878,186,957
data/train/,1024,1024,,debris,437,153,526,229
data/train/,1024,1024,,debris,228,282,310,345
data/train/,1024,1024,,debris,786,325,867,409
data/train/,1024,1024,,debris,239,189,345,297
data/train/,1024,1024,,debris,321,567,401,648
data/train/,1024,1024,,debris,126,435,200,534
data/train/,1024,1024,,debris,254,379,332,464
data/train/,1024,1024,,debris,590,877,683,957
data/train/,1024,1024,,debris,210,501,392,633
data/train/,1024,1024,,debris,448,718,619,850
data/train/,1024,1024,,debris,282,271,399,420
data/train/,1024,1024,,debris,327,486,406,549
data/train/,1024,1024,,debris,0,348,104,437
data/train/,1024,1024,,debris,505,683,581,747
data/train/,1024,1024,,debris,563,624,740,760
data/train/,1024,1024,,debris,417,342,567,495
data/train/,1024,1024,,debris,377,633,477,739
data/train/,1024,1024,,debris,735,549,804,612
data/train/,1024,1024,,debris,179,276,256,352
data/train/,1024,1024,,debris,381,795,470,867
data/train/,1024,1024,,debris,447,504,507,580
data/train/,1024,1024,,debris,279,787,360,863
data/train/,1024,1024,,debris,606,675,733,842
data/train/,1024,1024,,debris,428,315,620,473
data/train/,1024,1024,,debris,520,544,658,728
data/train/,1024,1024,,debris,471,893,546,967
data/train/,1024,1024,,debris,703,480,794,579
data/train/,1024,1024,,debris,149,799,239,879
data/train/,1024,1024,,debris,770,338,888,423
data/train/,1024,1024,,debris,204,553,280,630
data/train/,1024,1024,,debris,581,335,663,420
data/train/,1024,1024,,debris,519,849,599,949
data/train/,1024,1024,,debris,191,344,318,508
data/train/,1024,1024,,debris,466,334,614,509
data/train/,1024,1024,,debris,615,776,708,847
data/train/,1024,1024,,debris,936,882,1024,967
data/train/,1024,1024,,debris,155,103,252,192
data/train/,1024,1024,,debris,255,704,404,832
data/train/,1024,1024,,debris,515,315,597,380
data/train/,1024,1024,,debris,279,123,357,192
data/train/,1024,1024,,debris,636,207,765,336
data/train/,1024,1024,,debris,425,470,508,559
data/train/,1024,1024,,debris,699,556,775,617
data/train/,1024,1024,,debris,59,843,140,924
data/train/,1024,1024,,debris,194,294,383,436
data/train/,1024,1024,,debris,514,231,695,365
data/train/,1024,1024,,debris,637,595,710,671
data/train/,1024,1024,,debris,48,727,143,809
data/train/,1024,1024,,debris,300,724,395,809
data/train/,1024,1024,,debris,315,686,372,763
data/train/,1024,1024,,debris,387,349,461,422
data/train/,1024,1024,,debris,380,458,446,542
data/train/,1024,1024,,debris,528,625,671,820
data/train/,1024,1024,,debris,725,502,827,578
data/train/,1024,1024,,debris,361,532,430,627
data/train/,1024,1024,,debris,259,425,327,512
data/train/,1024,1024,,debris,277,627,349,709
data/train/,1024,1024,,debris,259,57,342,169
data/train/,1024,1024,,debris,919,762,1010,859
data/train/,1024,1024,,debris,663,794,747,857
data/train/,1024,1024,,debris,226,305,393,474
data/train/,1024,1024,,debris,484,329,552,395
data/train/,1024,1024,,debris,370,333,559,487
data/train/,1024,1024,,debris,507,573,608,675
data/train/,1024,1024,,debris,385,425,463,489
data/train/,1024,1024,,debris,626,451,732,528
data/train/,1024,1024,,debris,608,484,728,630
data/train/,1024,1024,,debris,525,732,594,799
data/train/,1024,1024,,debris,330,283,444,364
data/train/,1024,1024,,debris,605,528,723,649
data/train/,1024,1024,,debris,349,706,513,831
data/train/,1024,1024,,debris,821,706,880,790
data/train/,1024,1024,,debris,620,106,818,311
data/train/,1024,1024,,debris,379,199,570,383
data/train/,1024,1024,,debris,594,610,756,767
data/train/,1024,1024,,debris,675,948,749,1024
data/train/,1024,1024,,debris,362,724,453,808
data/train/,1024,1024,,debris,158,474,272,561
data/train/,1024,1024,,debris,588,293,690,376
data/train/,1024,1024,,debris,852,414,916,495
data/train/,1024,1024,,debris,586,684,654,753
data/train/,1024,1024,,debris,689,193,768,254
data/train/,1024,1024,,debris,575,323,727,513
data/train/,1024,1024,,debris,584,375,671,446
data/train/,1024,1024,,debris,316,191,504,332
data/train/,1024,1024,,debris,587,471,765,650
data/train/,1024,1024,,debris,321,808,394,887
data/train/,1024,1024,,debris,522,560,649,703
data/train/,1024,1024,,debris,234,395,304,460
data/train/,1024,1024,,debris,821,336,882,422
data/train/,1024,1024,,debris,541,620,664,776
data/train/,1024,1024,,debris,545,396,634,475
data/train/,1024,1024,,debris,771,595,851,669
data/train/,1024,1024,,debris,96,177,174,284
data/train/,1024,1024,,debris,80,204,166,276
data/train/,1024,1024,,debris,260,254,363,330
data/train/,1024,1024,,debris,485,685,574,790
data/train/,1024,1024,,debris,644,570,720,636
data/train/,1024,1024,,debris,204,512,370,717
data/train/,1024,1024,,debris,627,407,705,480
data/train/,1024,1024,,debris,670,490,769,571
data/train/,1024,1024,,debris,117,664,227,770
data/train/,1024,1024,,debris,513,557,597,671
data/train/,1024,1024,,debris,309,650,380,723
data/train/,1024,1024,,debris,357,608,480,776
data/train/,1024,1024,,debris,229,613,407,800
data/train/,1024,1024,,debris,0,195,111,280
data/train/,1024,1024,,debris,546,606,624,678
data/train/,1024,1024,,debris,214,659,281,725
data/train/,1024,1024,,debris,147,653,243,732
data/train/,1024,1024,,debris,234,595,362,750
data/train/,1024,1024,,debris,675,570,765,676
data/train/,1024,1024,,debris,241,490,309,571
data/train/,1024,1024,,debris,362,671,466,757
data/train/,1024,1024,,debris,742,428,819,495
data/train/,1024,1024,,debris,483,223,554,288
data/train/,1024,1024,,debris,493,256,581,327
data/train/,1024,1024,,debris,80,91,185,171
data/train/,1024,1024,,debris,575,325,649,416
data/train/,1024,1024,,debris,548,365,705,529
data/train/,1024,1024,,debris,263,591,337,658
data/train/,1024,1024,,debris,360,588,439,656
data/train/,1024,1024,,debris,459,563,598,709
data/train/,1024,1024,,debris,775,404,861,485
data/train/,1024,1024,,debris,253,122,354,214
data/train/,1024,1024,,debris,245,234,342,344
data/train/,1024,1024,,debris,158,392,234,464
data/train/,1024,1024,,debris,508,302,679,425
data/train/,1024,1024,,debris,757,622,839,686
data/train/,1024,1024,,debris,737,746,825,826
data/train/,1024,1024,,debris,571,707,754,924
data/train/,1024,1024,,debris,524,469,641,614
data/train/,1024,1024,,debris,334,240,497,435
data/train/,1024,1024,,debris,300,657,368,743
data/train/,1024,1024,,debris,605,396,688,468
data/train/,1024,1024,,debris,256,876,350,953
data/train/,1024,1024,,debris,135,252,194,327
data/train/,1024,1024,,debris,282,562,355,631
data/train/,1024,1024,,debris,524,223,626,330
data/train/,1024,1024,,debris,332,270,395,350
data/train/,1024,1024,,debris,751,598,835,677
data/train/,1024,1024,,debris,688,494,765,574
data/train/,1024,1024,,debris,571,823,649,886
data/train/,1024,1024,,debris,582,666,660,742
data/train/,1024,1024,,debris,933,917,1024,1024
data/train/,1024,1024,,debris,267,301,401,476
data/train/,1024,1024,,debris,444,667,535,738
data/train/,1024,1024,,debris,498,311,663,476
data/train/,1024,1024,,debris,645,544,709,616
data/train/,1024,1024,,debris,698,681,804,759
data/train/,1024,1024,,debris,163,184,231,269
data/train/,1024,1024,,debris,487,568,576,639
data/train/,1024,1024,,debris,273,476,428,616
data/train/,1024,1024,,debris,184,545,367,682
data/train/,1024,1024,,debris,270,439,329,519
data/train/,1024,1024,,debris,855,705,955,778
data/train/,1024,1024,,debris,681,408,800,498
data/train/,1024,1024,,debris,317,703,510,867
data/train/,1024,1024,,debris,349,324,429,412
data/train/,1024,1024,,debris,369,392,432,469
data/train/,1024,1024,,debris,552,253,624,332
data/train/,1024,1024,,debris,537,219,701,428
data/train/,1024,1024,,debris,602,775,688,836
data/train/,1024,1024,,debris,906,827,1004,913
data/train/,1024,1024,,debris,249,246,312,322
data/train/,1024,1024,,debris,374,362,444,424
data/train/,1024,1024,,debris,420,431,498,497
data/train/,1024,1024,,debris,336,224,420,312
data/train/,1024,1024,,debris,69,799,156,872
data/train/,1024,1024,,debris,311,449,371,522
data/train/,1024,1024,,debris,582,615,689,710
data/train/,1024,1024,,debris,150,822,222,915
data/train/,1024,1024,,debris,230,498,434,664
data/train/,1024,1024,,debris,649,524,753,614
data/train/,1024,1024,,debris,604,642,756,767
data/train/,1024,1024,,debris,256,171,383,303
data/train/,1024,1024,,debris,272,675,354,738
data/train/,1024,1024,,debris,243,322,455,474
data/train/,1024,1024,,debris,305,440,421,526
data/train/,1024,1024,,debris,288,670,366,739
data/train/,1024,1024,,debris,154,679,232,783
data/train/,1024,1024,,debris,126,543,198,627
data/train/,1024,1024,,debris,232,113,306,215
data/train/,1024,1024,,debris,124,337,229,432
data/train/,1024,1024,,debris,621,800,719,889
data/train/,1024,1024,,debris,268,823,365,900
data/train/,1024,1024,,debris,247,369,340,450
data/train/,1024,1024,,debris,296,605,369,663
data/train/,1024,1024,,debris,836,291,919,365
data/train/,1024,1024,,debris,262,904,355,981
data/train/,1024,1024,,debris,657,580,729,640
data/train/,1024,1024,,debris,650,634,735,700
data/train/,1024,1024,,debris,288,278,449,423
data/train/,1024,1024,,debris,53,218,140,301
data/train/,1024,1024,,debris,198,865,301,958
data/train/,1024,1024,,debris,714,795,787,879
data/train/,1024,1024,,debris,749,895,858,986
data/train/,1024,1024,,debris,407,373,468,447
data/train/,1024,1024,,debris,106,770,185,832
data/train/,1024,1024,,debris,789,528,862,604
data/train/,1024,1024,,debris,242,640,344,715
data/train/,1024,1024,,debris,667,274,843,412
data/train/,1024,1024,,debris,818,104,890,180
data/train/,1024,1024,,debris,391,400,513,536
data/train/,1024,1024,,debris,532,631,673,759
data/train/,1024,1024,,debris,182,223,361,420
data/train/,1024,1024,,debris,47,525,139,603
data/train/,1024,1024,,debris,74,629,149,718
data/train/,1024,1024,,debris,825,807,909,902
data/train/,1024,1024,,debris,793,801,866,877
data/train/,1024,1024,,debris,466,658,557,752
data/train/,1024,1024,,debris,502,596,583,676
data/train/,1024,1024,,debris,251,563,327,642
data/train/,1024,1024,,debris,70,844,156,940
data/train/,1024,1024,,debris,839,269,909,338
data/train/,1024,1024,,debris,460,414,523,475
data/train/,1024,1024,,debris,799,361,885,450
data/train/,1024,1024,,debris,401,439,550,560
data/train/,1024,1024,,debris,595,451,784,653
data/train/,1024,1024,,debris,287,156,447,324
data/train/,1024,1024,,debris,315,712,399,792
data/train/,1024,1024,,debris,473,474,535,543
data/train/,1024,1024,,debris,418,931,513,1024
data/train/,1024,1024,,debris,169,240,245,303
data/train/,1024,1024,,debris,106,745,174,820
data/train/,1024,1024,,debris,329,571,487,757
data/train/,1024,1024,,debris,558,640,636,707
data/train/,1024,1024,,debris,182,497,257,580
data/train/,1024,1024,,debris,218,597,296,664
data/train/,1024,1024,,debris,746,193,845,272
data/train/,1024,1024,,debris,252,488,320,570
data/train/,1024,1024,,debris,617,537,760,662
data/train/,1024,1024,,debris,443,291,517,373
data/train/,1024,1024,,debris,732,268,802,340
data/train/,1024,1024,,debris,177,209,340,431
data/train/,1024,1024,,debris,649,432,729,500
data/train/,1024,1024,,debris,700,284,781,355
data/train/,1024,1024,,debris,307,301,464,458
data/train/,1024,1024,,debris,184,473,250,542
data/train/,1024,1024,,debris,472,511,613,678
data/train/,1024,1024,,debris,287,359,445,485
data/train/,1024,1024,,debris,795,801,875,889
data/train/,1024,1024,,debris,282,264,459,420
data/train/,1024,1024,,debris,0,407,107,505
data/train/,1024,1024,,debris,670,731,738,803
data/train/,1024,1024,,debris,766,127,840,202
data/train/,1024,1024,,debris,346,265,434,362
data/train/,1024,1024,,debris,864,78,958,183
data/train/,1024,1024,,debris,645,513,804,668
data/train/,1024,1024,,debris,642,639,701,712
data/train/,1024,1024,,debris,749,766,825,840
data/train/,1024,1024,,debris,250,201,336,282
data/train/,1024,1024,,debris,101,655,209,754
data/train/,1024,1024,,debris,121,833,220,902
data/train/,1024,1024,,debris,370,171,440,262
data/train/,1024,1024,,debris,352,313,439,383
data/train/,1024,1024,,debris,639,577,736,654
data/train/,1024,1024,,debris,339,516,439,598
data/train/,1024,1024,,debris,426,745,498,817
data/train/,1024,1024,,debris,328,615,526,784
data/train/,1024,1024,,debris,230,637,359,799
data/train/,1024,1024,,debris,345,796,450,881
data/train/,1024,1024,,debris,916,318,995,396
data/train/,1024,1024,,debris,480,832,569,903
data/train/,1024,1024,,debris,109,344,201,436
data/train/,1024,1024,,debris,414,110,613,272
data/train/,1024,1024,,debris,617,518,694,593
data/train/,1024,1024,,debris,343,625,421,684
data/train/,1024,1024,,debris,539,188,629,266
data/train/,1024,1024,,debris,502,717,569,797
data/train/,1024,1024,,debris,586,227,814,393
data/train/,1024,1024,,debris,438,195,517,308
data/train/,1024,1024,,debris,172,473,247,533
data/train/,1024,1024,,debris,792,291,866,384
data/train/,1024,1024,,debris,395,584,569,741
data/train/,1024,1024,,debris,636,386,795,570
data/train/,1024,1024,,debris,462,426,531,512
data/train/,1024,1024,,debris,716,843,814,932
data/train/,1024,1024,,debris,162,375,253,475
data/train/,1024,1024,,debris,503,696,564,760
data/train/,1024,1024,,debris,770,196,838,266
data/train/,1024,1024,,debris,394,585,469,644
data/train/,1024,1024,,debris,567,545,628,627
data/train/,1024,1024,,debris,416,192,631,379
data/train/,1024,1024,,debris,348,170,416,255
data/train/,1024,1024,,debris,757,607,842,688
data/train/,1024,1024,,debris,466,280,547,342
data/train/,1024,1024,,debris,212,497,313,593
data/train/,1024,1024,,debris,636,431,697,496
data/train/,1024,1024,,debris,168,201,346,381
data/train/,1024,1024,,debris,15,173,102,272
data/train/,1024,1024,,debris,144,586,245,684
data/train/,1024,1024,,debris,408,559,555,761
data/train/,1024,1024,,debris,404,666,552,816
data/train/,1024,1024,,debris,597,574,762,723
data/train/,1024,1024,,debris,398,450,468,534
data/train/,1024,1024,,debris,217,325,285,384
data/train/,1024,1024,,debris,127,643,207,733
data/train/,1024,1024,,debris,800,589,893,681
data/train/,1024,1024,,debris,160,557,251,625
data/train/,1024,1024,,debris,399,348,481,456
data/train/,1024,1024,,debris,624,572,697,665
data/train/,1024,1024,,debris,183,886,293,991
data/train/,1024,1024,,debris,871,241,982,330
data/train/,1024,1024,,debris,374,777,450,855
data/train/,1024,1024,,debris,267,205,347,282
data/train/,1024,1024,,debris,899,512,988,620
data/train/,1024,1024,,debris,369,260,464,338
data/train/,1024,1024,,debris,233,357,312,419
data/train/,1024,1024,,debris,250,307,332,370
data/train/,1024,1024,,debris,702,615,805,690
